mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__lr,param_classifier__max_epochs,param_classifier__model_class,param_classifier__n_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.13134298324584961,0.005068217478339177,0.003201580047607422,0.0014681108773003232,0.01,10,<class 'models.widrow_hoff.WidrowHoff'>,7.0,"{'classifier__lr': 0.01, 'classifier__max_epochs': 10, 'classifier__model_class': <class 'models.widrow_hoff.WidrowHoff'>, 'classifier__n_features': 7}",0.46368715083798884,0.4438202247191011,0.47191011235955055,0.48314606741573035,0.4101123595505618,0.4545351829765865,0.025660970234145847,23
0.7254473209381104,0.061778873409748324,0.00290532112121582,0.0004946704956062112,0.01,50,<class 'models.widrow_hoff.WidrowHoff'>,7.0,"{'classifier__lr': 0.01, 'classifier__max_epochs': 50, 'classifier__model_class': <class 'models.widrow_hoff.WidrowHoff'>, 'classifier__n_features': 7}",0.46368715083798884,0.4438202247191011,0.47191011235955055,0.48314606741573035,0.4101123595505618,0.4545351829765865,0.025660970234145847,23
1.3620307922363282,0.11638267650083624,0.0026037216186523436,0.0003723728012558718,0.01,100,<class 'models.widrow_hoff.WidrowHoff'>,7.0,"{'classifier__lr': 0.01, 'classifier__max_epochs': 100, 'classifier__model_class': <class 'models.widrow_hoff.WidrowHoff'>, 'classifier__n_features': 7}",0.46368715083798884,0.4438202247191011,0.47191011235955055,0.48314606741573035,0.4101123595505618,0.4545351829765865,0.025660970234145847,23
6.58987283706665,0.65559955077044,0.0018036365509033203,0.0004017688810767566,0.01,500,<class 'models.widrow_hoff.WidrowHoff'>,7.0,"{'classifier__lr': 0.01, 'classifier__max_epochs': 500, 'classifier__model_class': <class 'models.widrow_hoff.WidrowHoff'>, 'classifier__n_features': 7}",0.46368715083798884,0.4438202247191011,0.47191011235955055,0.48314606741573035,0.4101123595505618,0.4545351829765865,0.025660970234145847,23
0.134529447555542,0.003931159851174014,0.0024083137512207033,0.00037430785708172975,0.0001,10,<class 'models.widrow_hoff.WidrowHoff'>,7.0,"{'classifier__lr': 0.0001, 'classifier__max_epochs': 10, 'classifier__model_class': <class 'models.widrow_hoff.WidrowHoff'>, 'classifier__n_features': 7}",0.5195530726256983,0.5842696629213483,0.5,0.6348314606741573,0.6292134831460674,0.5735735358734543,0.055306455043940515,19
0.690752649307251,0.0433782482135465,0.0025072574615478517,0.0006436042379907441,0.0001,50,<class 'models.widrow_hoff.WidrowHoff'>,7.0,"{'classifier__lr': 0.0001, 'classifier__max_epochs': 50, 'classifier__model_class': <class 'models.widrow_hoff.WidrowHoff'>, 'classifier__n_features': 7}",0.5251396648044693,0.398876404494382,0.4438202247191011,0.47752808988764045,0.5280898876404494,0.47469085430920843,0.04920450328748313,22
1.4626078128814697,0.251905135307259,0.0027037620544433593,0.0007460181360040154,0.0001,100,<class 'models.widrow_hoff.WidrowHoff'>,7.0,"{'classifier__lr': 0.0001, 'classifier__max_epochs': 100, 'classifier__model_class': <class 'models.widrow_hoff.WidrowHoff'>, 'classifier__n_features': 7}",0.4245810055865922,0.4101123595505618,0.42134831460674155,0.42134831460674155,0.5,0.43547799887012745,0.032632942574278935,27
7.8475476741790775,0.7638726036812622,0.0019017696380615235,0.00019808177136576997,0.0001,500,<class 'models.widrow_hoff.WidrowHoff'>,7.0,"{'classifier__lr': 0.0001, 'classifier__max_epochs': 500, 'classifier__model_class': <class 'models.widrow_hoff.WidrowHoff'>, 'classifier__n_features': 7}",0.41899441340782123,0.4101123595505618,0.4044943820224719,0.43258426966292135,0.4044943820224719,0.41413596133324965,0.010640057436924175,29
0.173991060256958,0.03356662556173906,0.0025034427642822267,0.000775181797562672,1e-08,10,<class 'models.widrow_hoff.WidrowHoff'>,7.0,"{'classifier__lr': 1e-08, 'classifier__max_epochs': 10, 'classifier__model_class': <class 'models.widrow_hoff.WidrowHoff'>, 'classifier__n_features': 7}",0.4581005586592179,0.5786516853932584,0.7247191011235955,0.5955056179775281,0.34831460674157305,0.5410583139790346,0.1281726812303579,20
0.719722318649292,0.11549143349522638,0.0022011756896972655,0.00039906563019816605,1e-08,50,<class 'models.widrow_hoff.WidrowHoff'>,7.0,"{'classifier__lr': 1e-08, 'classifier__max_epochs': 50, 'classifier__model_class': <class 'models.widrow_hoff.WidrowHoff'>, 'classifier__n_features': 7}",0.3407821229050279,0.2640449438202247,0.29213483146067415,0.4550561797752809,0.29775280898876405,0.3299541773899944,0.06719972251143984,36
1.439632511138916,0.24330023850756752,0.0023032665252685548,0.00039999756090494296,1e-08,100,<class 'models.widrow_hoff.WidrowHoff'>,7.0,"{'classifier__lr': 1e-08, 'classifier__max_epochs': 100, 'classifier__model_class': <class 'models.widrow_hoff.WidrowHoff'>, 'classifier__n_features': 7}",0.48044692737430167,0.4606741573033708,0.4157303370786517,0.5393258426966292,0.25842696629213485,0.43092084614901766,0.09494695958962188,28
7.02456374168396,0.7043413221222624,0.002608633041381836,0.0005933280103430714,1e-08,500,<class 'models.widrow_hoff.WidrowHoff'>,7.0,"{'classifier__lr': 1e-08, 'classifier__max_epochs': 500, 'classifier__model_class': <class 'models.widrow_hoff.WidrowHoff'>, 'classifier__n_features': 7}",0.41899441340782123,0.30337078651685395,0.25842696629213485,0.37640449438202245,0.5393258426966292,0.3793045006590923,0.09753751726999542,35
