mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__lr,param_classifier__max_epochs,param_classifier__model_class,param_classifier__n_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.06166143417358398,0.013799761221513076,0.006612825393676758,0.011214710179452277,0.01,10,<class 'models.linear_svm.LinearSVM'>,,"{'classifier__lr': 0.01, 'classifier__max_epochs': 10, 'classifier__model_class': <class 'models.linear_svm.LinearSVM'>}",0.8421052631578947,0.8421052631578947,0.9298245614035088,0.7894736842105263,0.7433628318584071,0.8293743207576464,0.06229677624747187,21
0.002321481704711914,0.0010612079251184662,0.001082468032836914,0.0002162729296570507,0.01,10,<class 'models.logistic_regression.LogisticRegression'>,,"{'classifier__lr': 0.01, 'classifier__max_epochs': 10, 'classifier__model_class': <class 'models.logistic_regression.LogisticRegression'>}",0.9035087719298246,0.9298245614035088,0.9473684210526315,0.9385964912280702,0.9469026548672567,0.9332401800962584,0.016190018906373282,6
0.22035903930664064,0.02375529403418419,0.0011045455932617188,0.0002021109831109344,0.01,50,<class 'models.linear_svm.LinearSVM'>,,"{'classifier__lr': 0.01, 'classifier__max_epochs': 50, 'classifier__model_class': <class 'models.linear_svm.LinearSVM'>}",0.6754385964912281,0.6491228070175439,0.7280701754385965,0.543859649122807,0.5309734513274337,0.6254929358795217,0.07638449628844263,31
0.0050181388854980465,0.0030127941025299286,0.0007914066314697266,0.00039608614524723164,0.01,50,<class 'models.logistic_regression.LogisticRegression'>,,"{'classifier__lr': 0.01, 'classifier__max_epochs': 50, 'classifier__model_class': <class 'models.logistic_regression.LogisticRegression'>}",0.9122807017543859,0.9298245614035088,0.956140350877193,0.9473684210526315,0.9646017699115044,0.9420431609998448,0.01882061714997786,5
0.42457146644592286,0.02001527035320634,0.0010025501251220703,4.2140104475566295e-06,0.01,100,<class 'models.linear_svm.LinearSVM'>,,"{'classifier__lr': 0.01, 'classifier__max_epochs': 100, 'classifier__model_class': <class 'models.linear_svm.LinearSVM'>}",0.4473684210526316,0.5175438596491229,0.49122807017543857,0.41228070175438597,0.4690265486725664,0.467489520260829,0.036122542474772985,35
0.005106735229492188,0.0005886868139817112,0.0009037494659423828,0.0006633265168750253,0.01,100,<class 'models.logistic_regression.LogisticRegression'>,,"{'classifier__lr': 0.01, 'classifier__max_epochs': 100, 'classifier__model_class': <class 'models.logistic_regression.LogisticRegression'>}",0.9122807017543859,0.9736842105263158,0.9649122807017544,0.9473684210526315,0.9646017699115044,0.9525694767893184,0.021877793497402192,2
2.623406171798706,0.294542755493222,0.0009999752044677734,1.5771708878079632e-06,0.01,500,<class 'models.linear_svm.LinearSVM'>,,"{'classifier__lr': 0.01, 'classifier__max_epochs': 500, 'classifier__model_class': <class 'models.linear_svm.LinearSVM'>}",0.37719298245614036,0.37719298245614036,0.3684210526315789,0.3684210526315789,0.37168141592920356,0.3725818972209284,0.003948679172659218,36
0.02504143714904785,0.0037193680956902086,0.0008018016815185547,0.0004009227714075618,0.01,500,<class 'models.logistic_regression.LogisticRegression'>,,"{'classifier__lr': 0.01, 'classifier__max_epochs': 500, 'classifier__model_class': <class 'models.logistic_regression.LogisticRegression'>}",0.9298245614035088,0.9824561403508771,0.9824561403508771,0.956140350877193,0.9823008849557522,0.9666356155876417,0.021029422072103232,1
0.059096670150756835,0.0039155540272895846,0.001499509811401367,0.0006360396530268182,0.0001,10,<class 'models.linear_svm.LinearSVM'>,,"{'classifier__lr': 0.0001, 'classifier__max_epochs': 10, 'classifier__model_class': <class 'models.linear_svm.LinearSVM'>}",0.9298245614035088,0.9473684210526315,0.956140350877193,0.9473684210526315,0.9646017699115044,0.9490607048594939,0.011553380065694367,3
0.0020089149475097656,0.0005558311399459281,0.0010004043579101562,0.0006325605531715193,0.0001,10,<class 'models.logistic_regression.LogisticRegression'>,,"{'classifier__lr': 0.0001, 'classifier__max_epochs': 10, 'classifier__model_class': <class 'models.logistic_regression.LogisticRegression'>}",0.9035087719298246,0.9298245614035088,0.9385964912280702,0.9298245614035088,0.9380530973451328,0.9279614966620091,0.012804852838340606,13
0.24199872016906737,0.012204593666900297,0.001000690460205078,0.0006333919961145447,0.0001,50,<class 'models.linear_svm.LinearSVM'>,,"{'classifier__lr': 0.0001, 'classifier__max_epochs': 50, 'classifier__model_class': <class 'models.linear_svm.LinearSVM'>}",0.9385964912280702,0.956140350877193,0.9649122807017544,0.956140350877193,0.911504424778761,0.9454587796925944,0.019008523604118144,4
0.004709005355834961,0.0024677079553107753,0.0010027408599853516,3.4464475630936916e-06,0.0001,50,<class 'models.logistic_regression.LogisticRegression'>,,"{'classifier__lr': 0.0001, 'classifier__max_epochs': 50, 'classifier__model_class': <class 'models.logistic_regression.LogisticRegression'>}",0.9035087719298246,0.9298245614035088,0.9385964912280702,0.9298245614035088,0.9380530973451328,0.9279614966620091,0.012804852838340606,13
0.43369216918945314,0.004090693397510353,0.0011045455932617188,0.0004916036716260781,0.0001,100,<class 'models.linear_svm.LinearSVM'>,,"{'classifier__lr': 0.0001, 'classifier__max_epochs': 100, 'classifier__model_class': <class 'models.linear_svm.LinearSVM'>}",0.9473684210526315,0.9473684210526315,0.9649122807017544,0.9210526315789473,0.8849557522123894,0.9331315013196708,0.027864671544302437,7
0.005703067779541016,0.0008673229410916335,0.0013267040252685548,0.0004446269251448787,0.0001,100,<class 'models.logistic_regression.LogisticRegression'>,,"{'classifier__lr': 0.0001, 'classifier__max_epochs': 100, 'classifier__model_class': <class 'models.logistic_regression.LogisticRegression'>}",0.9035087719298246,0.9298245614035088,0.9385964912280702,0.9298245614035088,0.9380530973451328,0.9279614966620091,0.012804852838340606,13
1.8855653762817384,0.045981365454149575,0.001101541519165039,0.00020371638624245092,0.0001,500,<class 'models.linear_svm.LinearSVM'>,,"{'classifier__lr': 0.0001, 'classifier__max_epochs': 500, 'classifier__model_class': <class 'models.linear_svm.LinearSVM'>}",0.8421052631578947,0.868421052631579,0.9298245614035088,0.8333333333333334,0.8053097345132744,0.8557987890079181,0.042143778877514255,20
0.022029876708984375,0.002098147759753838,0.0011017799377441406,0.0002037076244448867,0.0001,500,<class 'models.logistic_regression.LogisticRegression'>,,"{'classifier__lr': 0.0001, 'classifier__max_epochs': 500, 'classifier__model_class': <class 'models.logistic_regression.LogisticRegression'>}",0.9035087719298246,0.9298245614035088,0.9385964912280702,0.9385964912280702,0.9380530973451328,0.9297158826269213,0.013520828596484187,8
0.06674399375915527,0.004828413118445453,0.0009990215301513671,1.1718946196980007e-06,1e-08,10,<class 'models.linear_svm.LinearSVM'>,,"{'classifier__lr': 1e-08, 'classifier__max_epochs': 10, 'classifier__model_class': <class 'models.linear_svm.LinearSVM'>}",0.9122807017543859,0.9298245614035088,0.9385964912280702,0.9298245614035088,0.9380530973451328,0.9297158826269213,0.009511924227992427,8
0.0014002323150634766,0.0004895907264537965,0.0008003711700439453,0.00040018661838087853,1e-08,10,<class 'models.logistic_regression.LogisticRegression'>,,"{'classifier__lr': 1e-08, 'classifier__max_epochs': 10, 'classifier__model_class': <class 'models.logistic_regression.LogisticRegression'>}",0.9035087719298246,0.9298245614035088,0.9385964912280702,0.9298245614035088,0.9380530973451328,0.9279614966620091,0.012804852838340606,13
0.32352662086486816,0.017930298809270356,0.0009998798370361329,8.971637593377486e-07,1e-08,50,<class 'models.linear_svm.LinearSVM'>,,"{'classifier__lr': 1e-08, 'classifier__max_epochs': 50, 'classifier__model_class': <class 'models.linear_svm.LinearSVM'>}",0.9122807017543859,0.9298245614035088,0.9385964912280702,0.9298245614035088,0.9380530973451328,0.9297158826269213,0.009511924227992427,8
0.0034392833709716796,0.00039369157206030206,0.0010031700134277345,2.9106602596343716e-06,1e-08,50,<class 'models.logistic_regression.LogisticRegression'>,,"{'classifier__lr': 1e-08, 'classifier__max_epochs': 50, 'classifier__model_class': <class 'models.logistic_regression.LogisticRegression'>}",0.9035087719298246,0.9298245614035088,0.9385964912280702,0.9298245614035088,0.9380530973451328,0.9279614966620091,0.012804852838340606,13
0.6268563747406006,0.02908731860004807,0.0011012554168701172,0.00020289838519884303,1e-08,100,<class 'models.linear_svm.LinearSVM'>,,"{'classifier__lr': 1e-08, 'classifier__max_epochs': 100, 'classifier__model_class': <class 'models.linear_svm.LinearSVM'>}",0.9122807017543859,0.9298245614035088,0.9385964912280702,0.9298245614035088,0.9380530973451328,0.9297158826269213,0.009511924227992427,8
0.004773283004760742,0.000281342110272269,0.0005310535430908203,0.0004513030214915105,1e-08,100,<class 'models.logistic_regression.LogisticRegression'>,,"{'classifier__lr': 1e-08, 'classifier__max_epochs': 100, 'classifier__model_class': <class 'models.logistic_regression.LogisticRegression'>}",0.9035087719298246,0.9298245614035088,0.9385964912280702,0.9298245614035088,0.9380530973451328,0.9279614966620091,0.012804852838340606,13
2.0482530117034914,0.11401881616771127,0.0009135246276855469,0.0005068557075889204,1e-08,500,<class 'models.linear_svm.LinearSVM'>,,"{'classifier__lr': 1e-08, 'classifier__max_epochs': 500, 'classifier__model_class': <class 'models.linear_svm.LinearSVM'>}",0.9122807017543859,0.9298245614035088,0.9385964912280702,0.9298245614035088,0.9380530973451328,0.9297158826269213,0.009511924227992427,8
0.021068763732910157,0.0007223992205512589,0.000700998306274414,0.0003988041020802465,1e-08,500,<class 'models.logistic_regression.LogisticRegression'>,,"{'classifier__lr': 1e-08, 'classifier__max_epochs': 500, 'classifier__model_class': <class 'models.logistic_regression.LogisticRegression'>}",0.9035087719298246,0.9298245614035088,0.9385964912280702,0.9298245614035088,0.9380530973451328,0.9279614966620091,0.012804852838340606,13
